pattern_id,leg,weight,fwd_return
lps_overnight_l21_h21,long,0.06401358913808802,-0.009216382037074644
lps_overnight_l21_h21,long,0.056337817485567133,0.000991497115256701
lps_overnight_l21_h21,long,0.04365776271917303,-0.025745944062899984
lps_overnight_l21_h21,long,0.0412782641910871,0.4150938821344563
lps_overnight_l21_h21,long,0.035280753413361635,-0.04650832547162276
lps_overnight_l21_h21,long,0.030954999162816892,0.13813271282242257
lps_overnight_l21_h21,long,0.030178929510933542,-0.04274723827796456
lps_overnight_l21_h21,long,0.030122672871304237,0.05495584429050293
lps_overnight_l21_h21,long,0.029820439838352187,0.09921294459336205
lps_overnight_l21_h21,long,0.024015397826421585,0.17972272728910266
lps_overnight_l21_h21,long,0.023956966123614806,0.042488619432929475
lps_overnight_l21_h21,long,0.023559720852686383,0.09553578571567067
lps_overnight_l21_h21,long,0.022309404544528063,-0.06028321956383764
lps_overnight_l21_h21,long,0.020695176404187856,-0.19674472443213487
lps_overnight_l21_h21,long,0.020444349354878728,0.03624993410533528
lps_overnight_l21_h21,long,0.02022000750259142,0.09084471221334112
lps_overnight_l21_h21,long,0.019311420245673762,0.19999994944042876
